Mooring Name,Latitude,Longitude,Date,Time,xCO2  SW (wet) (umol/mol),QF,H2O (mmol/mol),xCO2  Air (wet) (umol/mol),QF,H2O (mmol/mol),Licor Atm Pressure  (hPa),Licor Temp (C),% O2,SST (C),Salinity,xCO2  SW (dry) (umol/mol),xCO2  Air (dry) (umol/mol),fCO2  SW (sat) uatm,fCO2  Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP2_158W_21N,21.458,-157.798,1/3/2012,21:17,414.8,2,7.78,388.9,2,7.68,1021.2,24.1,98.97,23.823,35.065,418,391.9,408,382.5,25.5,409.4,383.8,25.6
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,0:17,384.5,2,8.45,385.6,2,8.29,1019,25.3,100.4,24.138,35.078,387.7,388.8,377.4,378.5,-1.1,378.6,379.7,-1.1
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,3:17,386.1,2,7.85,386.1,2,7.38,1020.5,25.4,101.49,24.284,35.099,389.2,388.9,379.3,379,0.2,380.5,380.3,0.2
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,6:17,356.6,2,7.72,390.7,2,7.35,1022.4,25.3,102.99,24.471,35.17,359.3,393.6,350.8,384.2,-33.4,351.9,385.5,-33.5
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,9:17,410.5,2,7.64,398.3,2,7.39,1022.4,25,102.48,24.366,35.162,413.7,401.3,403.9,391.8,12.1,405.2,393.1,12.2
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,12:17,457.5,2,7.67,397.5,2,7.48,1021.6,24.6,100.82,24.115,35.191,461.1,400.5,450,390.9,59.1,451.5,392.2,59.3
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,15:17,494,2,7.8,387,2,7.58,1021.7,24.4,98.82,23.861,35.194,497.9,390,486.2,380.8,105.4,487.8,382.1,105.7
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,18:17,515,2,7.93,386.7,2,7.72,1023.5,24.4,97.01,23.754,35.18,519.1,389.7,507.9,381.3,126.6,509.6,382.6,127
CRIMP2_158W_21N,21.458,-157.798,1/4/2012,21:17,623.8,2,8.17,386.6,2,7.81,1023.7,24.6,94.37,23.876,35.204,628.9,389.7,615.4,381.3,234.1,617.4,382.5,234.9
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,0:17,487.2,2,8.45,385.8,2,7.99,1021.1,24.8,96.19,23.973,35.238,491.4,388.9,479.5,379.5,100,481,380.7,100.3
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,3:17,389.8,2,8.11,385.7,2,7.74,1021.7,25,99.53,24.199,35.229,393,388.7,383.5,379.4,4.1,384.8,380.6,4.1
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,6:17,378.8,2,7.83,385.7,2,7.6,1023.4,25,101.46,24.255,35.214,381.8,388.7,373.2,379.9,-6.7,374.5,381.2,-6.7
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,9:17,412.5,2,7.9,385.7,2,7.67,1023.9,24.9,101.11,24.224,35.211,415.8,388.7,406.7,380.2,26.5,408,381.4,26.6
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,12:17,436.4,2,7.89,385.9,2,7.67,1022.8,24.8,100.29,23.998,35.224,439.8,388.8,429.9,380,49.8,431.3,381.3,50
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,15:17,482.6,2,7.87,386.1,2,7.63,1022.6,24.7,99.03,23.86,35.238,486.4,389.1,475.4,380.3,95.1,477,381.5,95.4
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,18:17,540.5,2,8.08,386.2,2,7.72,1023.9,24.6,97.18,23.731,35.243,544.9,389.2,533.4,381,152.4,535.2,382.2,153
CRIMP2_158W_21N,21.458,-157.798,1/5/2012,21:17,594.1,2,8.14,386,2,7.63,1023.8,24.9,95.65,23.703,35.249,599,388.9,586.4,380.7,205.7,588.3,381.9,206.3
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,0:17,490.8,2,8.21,386.3,2,7.67,1020.7,25.1,97.4,23.846,35.267,494.9,389.3,482.8,379.8,103,484.4,381,103.3
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,3:17,355.9,2,8.03,386.1,2,7.48,1020.5,25.1,100.89,24.217,35.272,358.8,389,349.7,379.2,-29.4,350.9,380.4,-29.5
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,6:17,355.1,2,7.73,386.3,2,7.21,1021.9,25,101.26,24.355,35.27,357.8,389.1,349.2,379.8,-30.5,350.4,381,-30.6
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,9:17,452.4,2,7.78,386.3,2,7.32,1021.3,24.8,99.5,23.81,35.259,456,389.2,445.1,379.9,65.2,446.6,381.2,65.4
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,12:17,536.3,2,7.76,386.8,2,7.28,1020.6,24.6,97.55,23.478,35.292,540.5,389.6,527.5,380.3,147.3,529.3,381.5,147.8
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,15:17,491.9,2,7.76,386.7,2,7.36,1020.4,24.5,96.59,23.496,35.282,495.7,389.6,483.7,380.2,103.6,485.3,381.4,103.9
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,18:17,503.6,2,7.8,386.8,2,7.36,1021.4,24.4,95.74,23.463,35.295,507.5,389.6,495.8,380.6,115.2,497.4,381.9,115.5
CRIMP2_158W_21N,21.458,-157.798,1/6/2012,21:17,522.6,2,8.17,386.3,2,7.45,1021.6,24.8,95.25,23.546,35.302,526.9,389.2,514.7,380.2,134.5,516.4,381.5,134.9
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,0:17,442.9,2,8.66,386.2,2,8,1019.1,25.1,97.01,23.975,35.309,446.7,389.3,435,379.1,55.9,436.4,380.3,56.1
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,3:17,363.8,2,8.12,386.2,2,7.57,1018.6,25.2,100.51,24.151,35.316,366.8,389.1,356.9,378.6,-21.7,358.1,379.9,-21.8
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,6:17,325,2,7.75,388.3,2,7.28,1020,25,102.48,24.23,35.332,327.6,391.1,319.1,381.1,-62,320.2,382.3,-62.2
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,9:17,360,2,7.68,386.7,2,7.17,1020.1,24.8,102.1,24.216,35.334,362.8,389.5,353.5,379.5,-26,354.6,380.7,-26.1
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,12:17,391.7,2,7.54,387.5,2,7.05,1019.2,24.5,101.19,23.732,35.319,394.6,390.2,384.5,380.2,4.3,385.8,381.4,4.3
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,15:17,430.9,2,7.57,388,2,7.09,1018.6,24.3,100.32,23.535,35.294,434.2,390.7,422.9,380.6,42.3,424.3,381.8,42.5
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,18:17,433.1,2,7.83,387.6,2,7.29,1019.6,24.2,99.87,23.482,35.274,436.5,390.4,425.7,380.7,45,427.1,382,45.1
CRIMP2_158W_21N,21.458,-157.798,1/7/2012,21:17,421.6,2,8.21,387,2,7.57,1020,24.6,99.9,23.608,35.279,425.1,390,414.6,380.3,34.3,416,381.6,34.4
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,0:17,400,2,8.34,386.9,2,7.55,1018.1,24.9,100.49,23.807,35.277,403.4,389.8,392.5,379.3,13.2,393.8,380.6,13.2
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,3:17,353.7,2,8.34,386.7,2,7.6,1018.4,25,102.71,23.882,35.304,356.6,389.6,347.1,379.2,-32.1,348.2,380.4,-32.2
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,6:17,377,2,7.45,388,2,6.81,1019.6,24.8,103.34,23.593,35.332,379.8,390.7,370.3,380.9,-10.6,371.5,382.1,-10.6
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,9:17,342.8,2,7.55,391.9,2,6.94,1019.2,24.5,103.87,23.792,35.33,345.4,394.7,336.4,384.5,-48,337.5,385.7,-48.2
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,12:17,350,2,7.53,394.8,2,6.93,1018.1,24.3,103.59,23.662,35.334,352.6,397.6,343.2,386.9,-43.7,344.3,388.2,-43.9
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,15:17,459.2,2,7.24,406.6,2,6.82,1017.9,24,101.78,23.349,35.068,462.5,409.4,450.3,398.6,51.7,451.8,399.9,51.9
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,18:17,439.4,2,7.18,391.1,2,6.73,1019.1,23.5,100.77,23.341,35.089,442.6,393.8,431.5,383.8,47.6,432.9,385.1,47.8
CRIMP2_158W_21N,21.458,-157.798,1/8/2012,21:17,419.4,2,8.16,387.3,2,7.95,1019.5,23.8,100.83,23.686,35.175,422.9,390.4,412.1,380.5,31.7,413.5,381.7,31.8
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,0:17,419.2,2,8.1,385.8,2,7.63,1017.4,24.9,100.96,23.932,35.145,422.6,388.8,410.9,378,32.9,412.2,379.2,33
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,3:17,399.8,2,7.66,386,2,7.31,1017.6,24.9,101.38,23.957,35.212,402.8,388.9,391.7,378.1,13.6,393,379.3,13.6
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,6:17,446.6,2,7.24,392.3,2,6.97,1019.1,24.5,100.71,23.828,35.216,449.9,395.1,438.2,384.8,53.4,439.6,386.1,53.5
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,9:17,460,2,7.67,386.8,2,7.44,1019.9,24,100.1,23.789,35.21,463.6,389.7,451.9,379.9,72,453.4,381.1,72.3
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,12:17,436.8,2,7.67,387.1,2,7.35,1019.1,24.2,99.66,23.687,35.214,440.2,389.9,428.9,379.9,49,430.3,381.1,49.1
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,15:17,439.3,2,7.47,386.6,2,7.16,1018.6,24.2,98.96,23.557,35.237,442.6,389.4,431.1,379.3,51.8,432.5,380.5,52
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,18:17,431.9,2,7.84,386.5,2,7.47,1020,24.1,98.81,23.475,35.176,435.3,389.5,424.7,379.9,44.8,426.1,381.2,44.9
CRIMP2_158W_21N,21.458,-157.798,1/9/2012,21:17,416.3,2,8.01,386.2,2,7.5,1019.7,24.5,99.39,23.649,35.168,419.7,389.1,409.1,379.3,29.8,410.5,380.5,29.9
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,0:17,394.1,2,8.18,385.9,2,7.64,1018,24.8,100.7,23.893,35.173,397.4,388.8,386.6,378.3,8.3,387.9,379.5,8.3
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,3:17,397.4,2,7.81,386,2,7.33,1018.6,24.9,101.47,23.913,35.19,400.5,388.8,389.8,378.5,11.4,391.1,379.7,11.4
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,6:17,482.4,2,7.7,386.8,2,7.33,1020.1,24.8,100.55,23.786,35.25,486.1,389.6,474,379.9,94.1,475.6,381.2,94.4
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,9:17,487.4,2,7.78,386.6,2,7.45,1020,24.6,99.08,23.653,35.274,491.2,389.5,479,379.8,99.2,480.5,381.1,99.5
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,12:17,469.5,2,7.71,386.6,2,7.35,1018.5,24.5,98.08,23.651,35.289,473.1,389.5,460.7,379.2,81.5,462.2,380.5,81.7
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,15:17,482.9,2,7.61,387.1,2,7.25,1017.7,24.3,97.46,23.441,35.284,486.6,389.9,473.6,379.5,94.2,475.2,380.7,94.5
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,18:17,494.2,2,7.76,387.1,2,7.36,1018.8,24.1,96.77,23.323,35.292,498,390,485.4,380.1,105.3,487,381.3,105.7
CRIMP2_158W_21N,21.458,-157.798,1/10/2012,21:17,491.1,2,8.05,386.6,2,7.51,1018.9,24.4,96.47,23.415,35.295,495,389.5,482.4,379.6,102.8,484,380.8,103.2
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,0:17,448.6,2,8.04,386.4,2,7.53,1016.4,24.6,97.76,23.552,35.306,452.2,389.3,439.5,378.4,61.1,440.9,379.6,61.3
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,3:17,431.6,2,7.77,386.7,2,7.35,1017.1,24.5,98.82,23.576,35.311,435,389.6,423,378.9,44.2,424.4,380.1,44.3
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,6:17,436.2,2,7.67,386.5,2,7.38,1018.5,24.4,99.28,23.664,35.322,439.5,389.4,428,379.1,48.8,429.4,380.4,49
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,9:17,467.8,2,7.69,387.1,2,7.34,1018.5,24.4,98.63,23.52,35.342,471.4,390,459.1,379.8,79.3,460.6,381.1,79.5
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,12:17,378.7,2,7.69,387.5,2,7.36,1016.8,24.3,99.17,23.739,35.336,381.6,390.4,370.9,379.4,-8.5,372.1,380.6,-8.5
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,15:17,408.4,2,7.53,387.7,2,7.21,1016.2,24.2,98.79,23.602,35.337,411.5,390.5,399.8,379.4,20.4,401.1,380.6,20.5
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,18:17,421,2,7.78,386.7,2,7.4,1017.6,24,98.83,23.443,35.22,424.3,389.6,412.9,379.2,33.8,414.3,380.4,33.9
CRIMP2_158W_21N,21.458,-157.798,1/11/2012,21:17,420.9,2,8.07,386.3,2,7.58,1017.5,24.3,99.17,23.524,35.197,424.3,389.3,412.8,378.7,34.1,414.2,380,34.2
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,0:17,407.9,2,8.11,386.6,2,7.71,1015,24.5,99.85,23.64,35.016,411.3,389.6,399.1,378,21,400.4,379.3,21.1
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,3:17,409.8,2,8.02,386.1,2,7.51,1015.3,24.7,100.32,23.717,35.119,413.1,389,400.9,377.5,23.4,402.2,378.8,23.4
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,6:17,418.8,2,7.43,391.4,2,7.13,1016.3,24.6,100.52,23.639,35.135,421.9,394.2,409.9,383,26.9,411.3,384.3,27
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,9:17,493.2,2,7.42,396.3,2,7.16,1015.5,24.1,99.29,23.576,35.169,496.9,399.1,482.4,387.5,94.9,484,388.8,95.2
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,12:17,482.6,2,7.17,399.8,2,6.97,1014.5,23.7,98.51,23.5,35.23,486.1,402.6,471.5,390.5,81,473.1,391.8,81.3
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,15:17,499,2,7.15,400.8,2,6.92,1013.8,23.3,97.24,23.375,35.281,502.5,403.6,487.3,391.3,95.9,488.8,392.6,96.3
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,18:17,461.5,2,7.18,405.6,2,6.93,1014.9,22.9,97.24,23.375,35.122,464.8,408.4,451.2,396.4,54.7,452.6,397.7,54.9
CRIMP2_158W_21N,21.458,-157.798,1/12/2012,21:17,464.8,2,8.02,390,2,7.9,1014.2,23.3,97.38,23.572,35.101,468.6,393.1,454.4,381.2,73.2,455.8,382.4,73.4
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,0:17,430.2,2,8.39,386.6,2,8.3,1011.4,24.7,98.58,24.101,35.105,433.8,389.8,419.1,376.5,42.5,420.4,377.8,42.7
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,3:17,423.1,2,6.92,386.3,2,6.33,1012,25.3,99.41,24.096,35.102,426,388.8,411.8,375.8,36,413.1,377,36.1
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,6:17,422.2,2,7.48,389.6,2,6.91,1013.4,25,100.06,23.96,35.118,425.4,392.3,411.9,379.9,32,413.2,381.1,32.1
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,9:17,450.7,2,7.71,390.2,2,7.14,1012.8,24.4,99.83,23.758,35.122,454.2,393,439.7,380.4,59.3,441.1,381.6,59.5
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,12:17,430.9,2,7.75,388.8,2,7.09,1011,23.9,99.97,23.652,35.14,434.3,391.6,419.6,378.4,41.3,421,379.6,41.4
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,15:17,446.6,2,7.41,391.1,2,6.91,1010.5,23.8,99.79,23.6,35.171,449.9,393.8,434.6,380.4,54.2,436,381.6,54.4
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,18:17,437.1,2,7.57,391.9,2,7.16,1011.9,23.4,99.62,23.484,35.173,440.4,394.7,426.1,381.9,44.2,427.5,383.2,44.3
CRIMP2_158W_21N,21.458,-157.798,1/13/2012,21:17,434.5,2,8.38,387.9,2,7.67,1012.1,24.4,99.8,23.662,35.082,438.2,390.9,423.9,378.1,45.8,425.3,379.4,45.9
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,0:17,377.1,2,8.53,386.4,2,7.7,1010,25.4,101.71,23.942,35.124,380.3,389.4,366.9,375.7,-8.8,368.1,376.9,-8.8
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,3:17,352.4,2,8.32,386.2,2,7.63,1010.7,25.7,103.68,24.076,35.076,355.4,389.2,343.1,375.7,-32.6,344.2,376.9,-32.7
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,6:17,376.4,2,7.51,389.4,2,6.86,1012.3,25.4,104.14,23.891,35.117,379.2,392.1,366.8,379.3,-12.5,368,380.5,-12.5
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,9:17,437.6,2,7.09,402.4,2,6.69,1012.2,24.4,103.13,23.744,35.121,440.7,405.1,426.3,391.9,34.5,427.7,393.2,34.6
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,12:17,464.7,2,6.97,405.7,2,6.64,1010.9,23.5,101.61,23.685,35.231,468,408.4,452.2,394.6,57.6,453.7,395.9,57.8
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,15:17,500.5,2,6.77,401.4,2,6.47,1011.4,22.7,99.55,23.372,35.237,503.9,404,487.4,390.7,96.7,489,392,97
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,18:17,520.4,2,7.15,393.9,2,6.9,1013,22.2,97.7,23.22,35.241,524.1,396.6,507.9,384.3,123.5,509.5,385.6,123.9
CRIMP2_158W_21N,21.458,-157.798,1/14/2012,21:17,428.9,2,7.94,388.6,2,7.84,1012.8,23.3,98.66,23.619,35.157,432.4,391.7,418.6,379.2,39.4,420,380.5,39.5
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,0:17,379.9,2,8.3,385.8,2,7.83,1010.8,25,100.95,24.006,35.156,383.1,388.8,369.9,375.4,-5.5,371.1,376.6,-5.6
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,3:17,381.5,2,7.81,387.4,2,7.04,1011.3,25.6,102.36,23.894,35.181,384.5,390.2,371.5,377,-5.5,372.7,378.2,-5.5
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,6:17,392.4,2,7.84,389.3,2,7.33,1012.6,25.2,103.49,23.92,35.243,395.5,392.1,382.7,379.4,3.3,383.9,380.6,3.3
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,9:17,402.7,2,7.84,388.3,2,7.29,1012.2,24.8,103.97,23.801,35.249,405.9,391.1,392.6,378.3,14.3,393.9,379.5,14.3
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,12:17,414.7,2,7.99,387.6,2,7.51,1010.4,24.4,103.6,23.614,35.262,418.1,390.6,403.8,377.2,26.6,405.1,378.4,26.7
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,15:17,419.9,2,8.12,387.6,2,7.61,1011.3,24.3,102.61,23.431,35.285,423.4,390.6,409.4,377.7,31.7,410.7,378.9,31.8
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,18:17,451.1,2,8.2,387.6,2,7.63,1012.1,24.3,100.9,23.284,35.305,454.8,390.6,440.3,378.2,62.1,441.7,379.4,62.3
CRIMP2_158W_21N,21.458,-157.798,1/15/2012,21:17,443,2,8.48,386.4,2,7.69,1013.3,24.7,100.06,23.42,35.311,446.8,389.4,432.9,377.4,55.6,434.3,378.6,55.7
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,0:17,406.2,2,8.5,386,2,7.8,1011.2,25.2,100.81,23.652,35.3,409.7,389.1,396,376.1,19.9,397.3,377.3,20
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,3:17,411.3,2,8.34,386.4,2,7.75,1012.7,25.3,101.14,23.604,35.24,414.7,389.4,401.5,377,24.5,402.8,378.2,24.6
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,6:17,431.6,2,8.41,387.2,2,7.9,1013.9,25.1,101.05,23.455,35.232,435.3,390.3,422,378.4,43.6,423.4,379.7,43.8
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,9:17,431.3,2,8.35,387.1,2,7.92,1015.1,25,100.33,23.532,35.302,435,390.2,422.2,378.7,43.5,423.6,379.9,43.6
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,12:17,408.6,2,7.82,386.9,2,7.6,1014.2,24.8,99.73,23.513,35.25,411.8,389.8,399.3,378,21.3,400.6,379.2,21.4
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,15:17,407,2,8.44,386.6,2,7.92,1014.2,24.7,99.05,23.47,35.254,410.5,389.7,398.1,377.9,20.1,399.4,379.2,20.2
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,18:17,404.6,2,8.36,386.9,2,7.96,1015.3,24.7,98.53,23.461,35.259,408,390,396.1,378.7,17.5,397.4,379.9,17.5
CRIMP2_158W_21N,21.458,-157.798,1/16/2012,21:17,400.3,2,8.75,385.7,2,8.07,1015.4,25.2,98.32,23.639,35.264,403.9,388.9,392,377.5,14.6,393.3,378.7,14.6
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,0:17,364.6,2,8.81,384.7,2,8.17,1012.7,25.9,99.77,23.91,35.273,367.8,387.9,355.9,375.3,-19.4,357.1,376.6,-19.5
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,3:17,343.9,2,8.57,386,2,8.09,1013.5,26,101.5,24.051,35.29,346.9,389.2,335.8,376.8,-41,336.9,378,-41.1
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,6:17,355.3,2,8.67,385.7,2,8.19,1014.6,25.8,101.91,23.945,35.29,358.4,388.9,347.4,377,-29.5,348.6,378.2,-29.6
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,9:17,380,2,8.71,385.9,2,8.23,1014.6,25.6,101.49,23.806,35.29,383.4,389.1,371.8,377.3,-5.5,373,378.5,-5.5
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,12:17,395.5,2,8.19,386.3,2,8,1013.9,25.5,100.5,23.769,35.271,398.8,389.4,386.4,377.4,9,387.7,378.6,9.1
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,15:17,383.4,2,8.69,386.4,2,8.3,1012.1,25.2,100,23.741,35.257,386.7,389.7,374.1,376.9,-2.8,375.3,378.1,-2.9
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,18:17,396.5,2,8.62,386.5,2,8.2,1014.5,25,99.35,23.662,35.262,400,389.7,387.9,377.9,10,389.1,379.1,10
CRIMP2_158W_21N,21.458,-157.798,1/17/2012,21:17,386.9,2,8.72,385.7,2,8.22,1014.8,25,99.14,23.733,35.27,390.3,388.9,378.6,377.2,1.4,379.8,378.4,1.4
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,0:17,384.2,2,9.01,385.7,2,8.35,1012.6,25.4,99.48,23.782,35.273,387.7,388.9,375.2,376.4,-1.2,376.5,377.6,-1.2
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,3:17,380.5,2,8.58,386.1,2,8.16,1012.8,25.7,100,23.841,35.284,383.8,389.2,371.5,376.7,-5.2,372.7,377.9,-5.3
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,6:17,442.8,2,8.51,386.6,2,8.15,1014.4,25.6,98.91,23.742,35.293,446.6,389.8,433,377.9,55.1,434.4,379.2,55.2
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,9:17,404.6,2,8.51,386.8,2,8.16,1015,25.5,98.83,23.701,35.276,408.1,390,396,378.4,17.6,397.3,379.6,17.7
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,12:17,410.1,2,8.56,386.4,2,8.17,1013.6,25.4,98.52,23.666,35.285,413.6,389.6,400.7,377.4,23.3,402,378.6,23.4
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,15:17,389.9,2,8.59,386.8,2,8.11,1014.6,25.2,98.37,23.534,35.274,393.2,390,381.5,378.3,3.2,382.7,379.5,3.2
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,18:17,392.7,2,8.4,387.1,2,7.96,1016.2,25.2,98.18,23.477,35.278,396.1,390.2,384.9,379.2,5.6,386.1,380.5,5.7
CRIMP2_158W_21N,21.458,-157.798,1/18/2012,21:17,397.2,2,9.02,385.2,2,8.21,1015.2,25.5,98.08,23.638,35.281,400.8,388.4,389,376.9,12.1,390.3,378.2,12.1
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,0:17,342,2,9.58,383.2,2,9.19,1013.5,26.8,101.55,24.638,35.336,345.3,386.7,334,374,-40,335,375.2,-40.2
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,3:17,307.1,2,9.26,384.5,2,8.34,1014.3,27.7,104.75,24.787,35.295,310,387.7,300,375.2,-75.2,300.9,376.4,-75.4
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,6:17,323.1,2,8.59,386.6,2,8.07,1016.6,27.2,105.77,24.638,35.303,325.9,389.7,316.1,378.1,-62,317.2,379.3,-62.2
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,9:17,341.7,2,8.6,389.9,2,8.13,1018.2,26.4,105.74,24.355,35.309,344.6,393.1,335.1,382.1,-47.1,336.1,383.4,-47.2
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,12:17,383.8,2,8.24,386.5,2,7.88,1017.5,25.7,104.51,24.014,35.291,387,389.5,376.2,378.7,-2.4,377.4,379.9,-2.4
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,15:17,490.9,2,8.15,388.8,2,7.8,1017.6,25.1,101.79,23.794,35.25,495,391.9,481.4,381.1,100.2,483,382.4,100.6
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,18:17,457.2,2,8.21,398.5,2,8,1019.4,24.6,100.34,23.688,35.244,461,401.7,449.2,391.4,57.8,450.7,392.7,58
CRIMP2_158W_21N,21.458,-157.798,1/19/2012,21:17,446.5,2,8.78,389.8,2,8.39,1020.2,25.6,99.95,23.972,35.277,450.5,393.1,439.1,383.2,55.9,440.6,384.5,56.1
CRIMP2_158W_21N,21.458,-157.798,1/20/2012,0:17,410.1,2,9.14,384.8,2,8.61,1018.1,26.8,100.91,24.55,35.251,413.9,388.2,402.3,377.2,25,403.6,378.4,25.1
CRIMP2_158W_21N,21.458,-157.798,1/20/2012,3:17,285.1,2,8.93,385.2,2,8.49,1019,26.6,105.9,25.358,35.261,287.6,388.5,279.3,377.3,-98,280.2,378.5,-98.3
CRIMP2_158W_21N,21.458,-157.798,1/20/2012,6:17,302.7,2,8.36,385.5,2,8,1020.9,26.2,107.46,25.593,35.3,305.2,388.6,296.9,378,-81,297.9,379.2,-81.3
