Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,0:16,501.8,2,12.74,373.3,2,11.47,1018.3,27,97.5,26.777,35.271,508.3,377.7,492,365.5,126.4,493.5,366.7,126.8
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,3:16,499.1,2,12.03,380.3,2,10.65,1017.5,27.4,98.04,26.733,35.238,505.2,384.4,488.6,371.8,116.8,490.1,372.9,117.2
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,6:16,495.9,2,12.01,380.5,2,10.98,1018.7,27.4,98.48,26.57,35.254,501.9,384.8,486.2,372.7,113.5,487.7,373.9,113.9
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,9:16,509.2,2,11.79,380,2,11.12,1019.5,27.1,98.88,26.775,35.325,515.3,384.3,499.4,372.4,127,500.9,373.6,127.4
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,12:16,512.5,2,11.53,379.7,2,11.53,1018.3,26.7,98.92,26.635,35.307,518.5,384.1,502,371.9,130.1,503.6,373.1,130.5
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,15:16,511.2,2,11.98,379.8,2,11.33,1018,26.3,98.83,26.588,35.227,517.4,384.2,500.9,371.8,129,502.4,373,129.4
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,18:16,521.6,2,12.6,379.8,2,10.99,1019.9,26.2,98.39,26.485,35.242,528.3,384,512.4,372.5,139.9,514.1,373.7,140.4
CRIMP1_158W_21N,21.428,-157.788,7/5/2007,21:16,505.1,2,12.98,379.3,2,11.32,1019.6,26.8,98.29,26.577,35.191,511.8,383.6,496.2,371.9,124.2,497.8,373.1,124.6
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,0:16,499.6,2,12.85,379.9,2,10.77,1018.5,27.5,98.48,26.775,35.194,506.1,384,490,371.8,118.2,491.5,372.9,118.6
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,3:16,483.1,2,13.08,380,2,11.32,1018.1,27.9,99.12,26.685,34.992,489.5,384.3,473.7,372,101.8,475.2,373.1,102.1
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,6:16,437.9,2,12.29,379.9,2,11.24,1019.3,27.8,100.78,26.917,35.249,443.4,384.3,429.4,372.2,57.3,430.8,373.4,57.4
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,9:16,489.4,2,11.65,380,2,11.31,1020.1,27.4,100.49,26.495,34.983,495.1,384.4,480.4,372.9,107.5,481.9,374.1,107.8
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,12:16,491.3,2,11.85,379.9,2,11.19,1018.8,26.6,100.15,26.418,35.035,497.2,384.2,481.9,372.3,109.5,483.4,373.5,109.9
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,15:16,506.4,2,11.9,380.7,2,11.26,1018.5,26.1,99.32,25.937,34.319,512.5,385,497,373.3,123.6,498.5,374.5,124
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,18:16,500.6,2,13.1,379.7,2,12.14,1019.5,26,98.97,26.362,34.996,507.2,384.4,491.9,372.8,119.2,493.5,374,119.5
CRIMP1_158W_21N,21.428,-157.788,7/6/2007,21:16,494.3,2,13.33,379.7,2,11.06,1018.9,26.8,98.83,26.614,35.001,501,383.9,485.3,371.9,113.4,486.9,373.1,113.8
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,0:16,515.9,2,12.94,380,2,10.49,1017.3,27.7,98.63,26.825,35.057,522.7,384.1,505.3,371.3,134,506.9,372.5,134.4
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,3:16,473.2,2,13.18,379.9,2,11.04,1016.6,28,99.36,27.022,34.89,479.6,384.2,463.1,371,92.1,464.6,372.2,92.4
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,6:16,460.8,2,12.66,380.2,2,10.9,1017.7,27.9,100.34,27.057,35.085,466.7,384.4,451.1,371.6,79.6,452.6,372.7,79.8
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,9:16,468.7,2,12.56,380.5,2,11.26,1018.1,27.2,100.68,26.884,35.042,474.7,384.8,459.2,372.3,86.9,460.7,373.5,87.2
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,12:16,477.1,2,12.54,380.6,2,11.22,1016.5,26.6,100.64,26.685,35.019,483.1,385,466.9,372,94.9,468.3,373.2,95.2
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,15:16,487.4,2,12.32,380.4,2,11.03,1016.2,26.3,100.39,26.647,35.007,493.5,384.6,476.7,371.6,105.2,478.2,372.7,105.5
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,18:16,475.2,2,13.19,379.4,2,11.26,1017.9,26.2,100.15,26.572,35.022,481.6,383.7,466.1,371.4,94.8,467.6,372.5,95.1
CRIMP1_158W_21N,21.428,-157.788,7/7/2007,21:16,482.9,2,13.68,379.7,2,11.01,1017.4,26.8,100,26.744,35.055,489.6,384,473.5,371.3,102.1,474.9,372.5,102.4
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,0:16,501.1,2,13.15,379.3,2,10.79,1016.1,27.5,99.85,26.994,35.096,507.8,383.4,490.2,370.1,120.1,491.7,371.3,120.4
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,3:16,497.7,2,13.32,379.1,2,11.22,1015,27.7,99.9,27.025,35.165,504.4,383.4,486.3,369.6,116.7,487.9,370.8,117.1
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,6:16,490.3,2,12.88,379.1,2,11.14,1015.9,27.6,100.34,27.029,35.176,496.7,383.4,479.3,370,109.3,480.8,371.1,109.7
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,9:16,492.1,2,12.65,379.3,2,11.28,1016.5,27.3,100.44,26.909,35.159,498.4,383.6,481.4,370.5,110.9,482.9,371.7,111.2
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,12:16,499.7,2,12.11,379.3,2,11.1,1014.8,27.1,100.34,26.84,35.177,505.8,383.6,487.8,369.9,117.9,489.3,371.1,118.2
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,15:16,520.6,2,12.97,379.2,2,11.3,1015,26.8,99.71,26.945,35.177,527.4,383.6,508.6,369.9,138.7,510.2,371,139.1
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,18:16,494.9,2,13.2,378.4,2,11.88,1016.4,26.7,99.56,26.626,35.119,501.5,383,484.6,370.1,114.5,486.1,371.2,114.9
CRIMP1_158W_21N,21.428,-157.788,7/8/2007,21:16,500.7,2,13.94,378.4,2,11.56,1015.9,27.1,99.21,26.785,35.078,507.8,382.8,490.3,369.6,120.6,491.8,370.8,121
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,0:16,500.2,2,14.02,378.2,2,11.57,1014.9,27.7,99.31,27.091,35.112,507.3,382.6,489,368.8,120.2,490.5,370,120.6
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,3:16,499.6,2,14.2,377.7,2,11.78,1014.3,28,99.46,27.032,35.163,506.8,382.2,488.3,368.2,120.1,489.8,369.3,120.5
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,6:16,507.8,2,12.76,378.3,2,11.34,1015.6,27.9,99.9,27.31,35.233,514.4,382.7,495.9,369,127,497.5,370.1,127.4
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,9:16,487.8,2,13.15,378.1,2,11.42,1016.5,27.5,99.95,26.805,35.029,494.3,382.5,477.5,369.5,108,479,370.6,108.4
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,12:16,485.6,2,13.2,378.2,2,11.84,1015,27.2,99.95,26.816,35.039,492.1,382.7,474.6,369.2,105.5,476.1,370.3,105.8
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,15:16,502.4,2,13.04,378.1,2,11.7,1015.3,26.9,99.61,26.792,35.005,509.1,382.5,491.2,369.1,122.1,492.8,370.3,122.5
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,18:16,490.2,2,13.77,377.2,2,12.46,1017,26.6,99.46,26.708,34.923,497.1,382,480.5,369.3,111.3,482,370.4,111.6
CRIMP1_158W_21N,21.428,-157.788,7/9/2007,21:16,501.3,2,13.77,377.3,2,12.09,1016.8,26.9,99.21,26.858,35.046,508.3,382,491.2,369.1,122.1,492.7,370.2,122.5
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,0:16,500.7,2,13.93,377.3,2,11.84,1015.6,27.5,99.16,27.005,35.081,507.8,381.8,489.9,368.4,121.5,491.4,369.5,121.9
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,3:16,503.1,2,13.75,377.3,2,11.63,1015.4,27.8,99.16,26.929,35.154,510.1,381.8,492.1,368.3,123.8,493.7,369.5,124.2
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,6:16,491.5,2,12.25,377.3,2,11.9,1016.9,27.7,99.51,26.924,35.102,497.6,381.8,480.8,368.9,111.8,482.3,370.1,112.2
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,9:16,487.7,2,13.24,377.5,2,12.22,1017.7,27.1,99.51,26.788,35.092,494.2,382.2,478,369.7,108.3,479.5,370.9,108.7
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,12:16,515.1,2,13.02,376.9,2,12.02,1016.6,26.8,99.17,26.718,35.157,521.9,381.5,504.3,368.7,135.7,505.9,369.8,136.1
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,15:16,522.8,2,12.53,377.8,2,11.54,1017.2,26.7,98.78,26.683,35.124,529.4,382.2,511.9,369.6,142.4,513.5,370.7,142.8
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,18:16,509.1,2,13.17,378.6,2,11.53,1018.4,26.7,98.34,26.65,35.035,515.9,383,499.5,370.9,128.6,501.1,372,129.1
CRIMP1_158W_21N,21.428,-157.788,7/10/2007,21:16,522,2,14.17,378.8,2,12.21,1018.3,27.1,98.09,26.852,34.989,529.5,383.5,512.5,371.2,141.3,514.1,372.3,141.7
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,0:16,522.5,2,13.81,377.4,2,11.68,1016.9,27.8,98.08,27.118,35.202,529.8,381.9,511.7,368.8,142.9,513.3,370,143.3
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,3:16,453.2,2,13.7,376.6,2,12.62,1016.5,28.2,100.15,27.544,35.179,459.5,381.4,443.2,367.9,75.3,444.6,369.1,75.6
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,6:16,482.5,2,12.38,377.7,2,11.67,1017.9,27.9,100.58,27.161,35.143,488.5,382.1,472.3,369.4,102.9,473.8,370.6,103.2
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,9:16,482.9,2,13.23,377.2,2,12.55,1018.8,27.2,100.48,26.927,34.947,489.3,382,473.7,369.8,103.9,475.2,370.9,104.3
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,12:16,494.9,2,13.01,377.9,2,12.08,1017.7,26.9,100.14,26.918,34.999,501.4,382.5,484.9,369.9,115,486.4,371,115.4
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,15:16,483.6,2,12.6,377.3,2,12.27,1017.4,26.7,100.1,26.814,34.855,489.8,382,473.6,369.3,104.2,475.1,370.5,104.6
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,18:16,521.2,2,12.77,376.8,2,12.44,1018.6,26.5,99.33,26.785,34.959,528,381.6,511.2,369.4,141.7,512.8,370.6,142.2
CRIMP1_158W_21N,21.428,-157.788,7/11/2007,21:16,511.6,2,14.08,377.1,2,13.1,1018.3,26.5,98.94,26.929,34.925,518.9,382.1,502.1,369.8,132.3,503.7,370.9,132.7
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,0:16,506.9,2,14.1,378.2,2,12.15,1017.3,27,98.84,27.019,35.026,514.2,382.9,496.9,370,126.9,498.5,371.2,127.3
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,3:16,503.7,2,13.33,377.8,2,12.04,1016.6,27.3,99.13,27.009,35.107,510.5,382.5,493,369.4,123.7,494.6,370.5,124.1
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,6:16,501.5,2,13.31,378.5,2,11.95,1018.1,27.3,99.37,26.922,35.141,508.3,383.1,491.7,370.6,121.1,493.3,371.8,121.5
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,9:16,485,2,13.22,378.2,2,11.86,1019.2,27.2,99.47,26.825,34.972,491.5,382.7,476.1,370.7,105.4,477.6,371.9,105.7
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,12:16,487.3,2,12.83,378.1,2,11.81,1017.5,27.1,99.57,26.808,34.963,493.7,382.7,477.4,370.1,107.3,478.9,371.2,107.7
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,15:16,496.1,2,12.94,378.9,2,11.94,1017.3,26.8,99.42,26.71,35.038,502.6,383.4,486,370.8,115.2,487.6,372,115.6
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,18:16,512.9,2,13.83,379,2,11.86,1018.5,26.7,98.8,26.648,35.074,520.1,383.6,503.7,371.4,132.2,505.3,372.6,132.7
CRIMP1_158W_21N,21.428,-157.788,7/12/2007,21:16,496.3,2,13.82,378.6,2,11.8,1018.7,27,98.75,26.77,35.011,503.3,383.2,487.3,371,116.3,488.9,372.2,116.7
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,0:16,493.9,2,14.09,379,2,12.02,1017.6,27.4,98.94,26.865,35.072,501,383.6,484.5,370.9,113.5,486,372.1,113.9
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,3:16,490.7,2,13.83,378.8,2,12.1,1016.9,27.5,99.28,26.832,34.997,497.6,383.4,480.8,370.6,110.3,482.3,371.7,110.6
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,6:16,482.6,2,13.39,379.1,2,12.02,1018,27.5,99.81,26.835,35.055,489.1,383.7,473.2,371.2,102,474.7,372.4,102.3
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,9:16,486.6,2,13.23,378.8,2,11.87,1018.8,27.2,99.76,26.668,34.989,493.1,383.3,477.6,371.3,106.3,479.1,372.5,106.6
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,12:16,485.3,2,12.75,379.5,2,11.07,1018,27,99.62,26.73,35.093,491.6,383.7,475.7,371.3,104.4,477.2,372.5,104.7
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,15:16,480.1,2,12.78,379.5,2,11.47,1017.9,26.7,99.52,26.571,35.014,486.3,383.9,470.7,371.6,99.2,472.2,372.7,99.5
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,18:16,484,2,13.74,378.6,2,11.78,1019.2,26.6,99.18,26.582,35.011,490.8,383.2,475.6,371.3,104.3,477.1,372.5,104.6
CRIMP1_158W_21N,21.428,-157.788,7/13/2007,21:16,511.8,2,13.73,379.2,2,12.73,1019.3,26.9,98.94,26.66,35.181,519,384.1,502.9,372.2,130.8,504.5,373.4,131.2
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,0:16,493.6,2,13.83,379.1,2,11.88,1018.1,27.1,99.37,26.793,35.19,500.5,383.7,484.3,371.3,113,485.8,372.4,113.4
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,3:16,479.7,2,13.66,379.2,2,11.61,1017.5,27.3,99.71,26.841,35.048,486.4,383.7,470.3,371,99.3,471.8,372.2,99.6
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,6:16,484,2,13.31,379.4,2,11.6,1018.5,27.3,99.9,26.776,34.848,490.6,383.8,474.9,371.6,103.3,476.4,372.8,103.6
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,9:16,479.9,2,13.48,379.2,2,11.79,1019.3,27.1,100.05,26.657,34.913,486.5,383.7,471.4,371.8,99.6,472.9,373,99.9
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,12:16,486,2,13.08,379,2,11.4,1017.9,27,99.95,26.584,34.903,492.5,383.4,476.6,371.1,105.5,478.1,372.3,105.9
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,15:16,486.8,2,12.93,378.8,2,11.94,1017.5,26.9,99.86,26.496,34.935,493.1,383.4,477.2,371,106.2,478.7,372.1,106.5
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,18:16,492.8,2,13.5,378.9,2,12.51,1018.8,26.7,99.62,26.479,34.911,499.5,383.7,484,371.8,112.2,485.5,372.9,112.6
CRIMP1_158W_21N,21.428,-157.788,7/14/2007,21:16,499,2,13.25,376,2,12.59,1018.8,26.8,99.57,26.848,35.005,505.7,380.8,489.7,368.7,121,491.2,369.8,121.4
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,0:16,496.4,2,13.93,376.3,2,13.01,1017.2,26.8,99.42,26.937,35.009,503.4,381.3,486.5,368.5,118,488,369.7,118.4
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,3:16,494.7,2,13.61,376.5,2,12.94,1016.8,26.8,99.71,26.924,35.029,501.6,381.4,484.6,368.5,116.1,486.1,369.7,116.4
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,6:16,489.7,2,13.26,374.9,2,12.6,1017.9,26.8,99.86,26.821,34.938,496.3,379.6,480.1,367.3,112.8,481.6,368.4,113.2
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,9:16,499.6,2,13.5,375.7,2,12.52,1018.4,26.7,99.81,26.811,34.958,506.4,380.4,490.2,368.2,122,491.7,369.4,122.3
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,12:16,490.6,2,13.11,374.1,2,12.78,1017.3,26.6,99.71,26.701,34.974,497.1,379,480.7,366.5,114.2,482.3,367.6,114.6
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,15:16,498,2,13.44,374.8,2,12.46,1017.1,26.5,99.37,26.571,34.897,504.8,379.5,488.2,367,121.1,489.7,368.2,121.5
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,18:16,498.6,2,14,372.8,2,12.45,1018.1,26.5,99.04,26.587,34.987,505.7,377.5,489.6,365.4,124.2,491.1,366.5,124.6
CRIMP1_158W_21N,21.428,-157.788,7/15/2007,21:16,498.1,2,14.25,373.4,2,12.67,1018.1,26.8,98.89,26.695,34.99,505.3,378.2,489.1,366,123,490.6,367.2,123.4
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,0:16,489.4,2,14.26,373.8,2,12.23,1017.4,27.2,99.28,26.967,35.097,496.5,378.4,479.9,365.8,114.1,481.4,366.9,114.5
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,3:16,483.2,2,14.19,375.2,2,12.46,1016.1,27.5,100,27.023,35.148,490.2,380,473.1,366.8,106.4,474.6,367.9,106.7
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,6:16,471.1,2,13.49,376.4,2,12.79,1017,27.5,100.48,26.94,35.053,477.6,381.3,461.5,368.5,93,462.9,369.6,93.3
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,9:16,489.8,2,13.25,376.7,2,12.23,1017.3,27.3,100.19,26.736,34.991,496.4,381.3,480,368.7,111.3,481.5,369.9,111.6
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,12:16,504.4,2,13.11,377.3,2,12.44,1015.7,27,99.71,26.573,34.828,511.1,382,493.6,368.9,124.6,495.1,370.1,125
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,15:16,486.1,2,12.63,378,2,12.29,1015.6,26.8,99.47,26.458,34.757,492.3,382.7,475.5,369.6,105.9,477,370.8,106.2
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,18:16,513.6,2,14.35,375.5,2,13.37,1016.2,26.3,98.84,26.532,34.823,521.1,380.6,503.5,367.8,135.7,505.1,369,136.1
CRIMP1_158W_21N,21.428,-157.788,7/16/2007,21:16,507.7,2,14.43,375.2,2,12.87,1016.6,26.6,98.79,26.806,34.528,515.1,380.1,497.7,367.2,130.5,499.2,368.3,130.9
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,0:16,513.4,2,14.53,375.9,2,12.51,1016.2,27,98.99,27.133,34.775,521,380.6,502.8,367.3,135.5,504.4,368.5,135.9
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,3:16,505.1,2,14.11,374.5,2,12.39,1015.5,27.4,99.56,27.216,34.966,512.4,379.2,494.1,365.6,128.4,495.6,366.8,128.8
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,6:16,491.8,2,13.33,376.7,2,12.57,1016.8,27.3,100.1,27.117,34.438,498.5,381.5,481.4,368.4,112.9,482.9,369.6,113.3
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,9:16,491,2,13.34,377.4,2,12.67,1017.7,26.8,100.14,26.9,34.522,497.6,382.2,481.2,369.6,111.6,482.7,370.8,111.9
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,12:16,494.7,2,13.45,375.9,2,12.79,1016.6,26.5,100.05,26.908,34.642,501.4,380.7,484.3,367.8,116.6,485.8,368.9,116.9
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,15:16,510.1,2,12.64,379,2,12.31,1016.9,26.3,99.66,26.748,34.72,516.6,383.7,499.3,370.9,128.4,500.9,372,128.9
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,18:16,519.5,2,13.76,377.8,2,13.12,1017.9,26.1,99.04,26.79,34.882,526.7,382.8,509.6,370.3,139.3,511.2,371.5,139.7
CRIMP1_158W_21N,21.428,-157.788,7/17/2007,21:16,536.2,2,14.74,377.9,2,13.1,1017.9,26.5,98.65,27.19,34.947,544.2,382.9,526.1,370.1,155.9,527.7,371.3,156.4
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,0:16,514,2,14.78,379.1,2,12.03,1017.2,27.4,98.7,27.23,34.937,521.7,383.7,503.9,370.6,133.3,505.5,371.8,133.7
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,3:16,499.5,2,14.44,378,2,12.75,1016.5,27.8,99.18,27.247,34.917,506.8,382.9,489.1,369.5,119.6,490.7,370.7,120
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,6:16,526.6,2,13.63,377.8,2,12.66,1017.9,27.8,99.57,27.445,35.076,533.9,382.7,515.8,369.7,146.1,517.4,370.9,146.5
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,9:16,517.1,2,13.46,377.7,2,12.77,1018.8,27.5,99.9,27.281,35.142,524.2,382.6,507.1,370.1,137,508.7,371.3,137.4
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,12:16,519.6,2,12.82,378.6,2,12.48,1018.1,27.1,99.86,27.12,35.135,526.4,383.4,509,370.8,138.3,510.6,371.9,138.7
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,15:16,545,2,13.51,378.1,2,12.85,1018.1,26.6,98.99,27.001,35.105,552.4,383,534.3,370.4,163.9,536,371.6,164.4
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,18:16,535.5,2,14.72,378.1,2,12.76,1019.3,26.5,98.51,26.97,35.014,543.5,383,526.4,370.9,155.5,528,372.1,156
CRIMP1_158W_21N,21.428,-157.788,7/18/2007,21:16,533.8,2,15.01,377.3,2,12.28,1018.8,27.2,98.36,27.225,35.071,541.9,382,524.3,369.6,154.7,526,370.8,155.2
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,0:16,520,2,15.3,376.5,2,12.46,1017.5,28,98.79,27.674,35.092,528.1,381.3,509.8,368,141.7,511.3,369.2,142.2
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,3:16,486.8,2,15.04,376.9,2,12.47,1016.4,28.5,100.19,27.991,35.052,494.2,381.7,476.2,367.7,108.4,477.7,368.9,108.8
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,6:16,497.1,2,13.77,377,2,12.68,1017.2,28.4,100.73,27.498,34.915,504.1,381.9,486.6,368.7,117.9,488.1,369.8,118.3
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,9:16,497.9,2,14.15,377.6,2,13.09,1017.5,28,100.63,27.162,34.487,505,382.6,488,369.7,118.3,489.6,370.9,118.7
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,12:16,494,2,13.5,378.3,2,12.81,1016.1,27.4,100.68,27.385,34.725,500.8,383.2,483,369.6,113.4,484.5,370.7,113.8
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,15:16,512,2,13.26,378.6,2,12.92,1016.4,27,100.43,27.319,34.847,518.9,383.5,500.7,370.1,130.6,502.3,371.2,131
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,18:16,507.7,2,14.68,376.7,2,14.34,1017.7,26.7,99.86,26.972,34.149,515.2,382.2,498.2,369.5,128.6,499.8,370.7,129
CRIMP1_158W_21N,21.428,-157.788,7/19/2007,21:16,504.2,2,15.37,376.2,2,14.35,1017.4,27.2,99.71,27.437,34.573,512.1,381.7,494.5,368.6,126,496.1,369.7,126.4
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,0:16,516.7,2,15.5,377.3,2,13.78,1016.4,28.2,99.66,27.907,34.734,524.9,382.6,505.8,368.7,137.1,507.4,369.9,137.6
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,3:16,512.5,2,13.95,377.8,2,12.85,1015.8,28.6,100,27.856,34.888,519.7,382.8,500.6,368.7,131.9,502.2,369.8,132.3
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,6:16,511.2,2,14.33,377.7,2,13.25,1017.1,28.1,100,27.723,34.944,518.7,382.8,500.4,369.3,131.1,502,370.5,131.5
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,9:16,526.1,2,13.99,376.7,2,13.37,1017.6,27.6,99.81,27.686,34.838,533.5,381.8,515.1,368.6,146.5,516.7,369.7,147
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,12:16,532.7,2,14.19,376.7,2,13.15,1016.1,27.4,99.56,27.619,34.979,540.3,381.8,520.9,368,152.9,522.5,369.2,153.4
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,15:16,530.1,2,13.34,377.2,2,13,1016.1,27.1,99.32,27.371,34.929,537.3,382.2,518.2,368.6,149.6,519.8,369.8,150.1
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,18:16,520.9,2,15.01,377,2,13.68,1017.5,26.7,98.99,27.351,34.932,528.8,382.2,510.8,369.2,141.6,512.4,370.4,142
CRIMP1_158W_21N,21.428,-157.788,7/20/2007,21:16,522.9,2,15.56,377.8,2,12.79,1017.3,27.3,98.84,27.554,34.969,531.1,382.7,512.7,369.4,143.3,514.3,370.5,143.8
CRIMP1_158W_21N,21.428,-157.788,7/21/2007,0:16,524.1,2,15.06,377.8,2,12.91,1016,28,99.08,27.679,35.039,532.1,382.7,512.9,368.9,144,514.5,370,144.4
CRIMP1_158W_21N,21.428,-157.788,7/21/2007,3:16,513.7,2,15.07,377.6,2,13.35,1015.3,28.1,99.52,27.657,35.043,521.6,382.7,502.4,368.6,133.8,503.9,369.8,134.2
CRIMP1_158W_21N,21.428,-157.788,7/21/2007,6:16,530.7,2,14.16,377.4,2,13.17,1017.1,27.9,99.85,27.718,35.12,538.3,382.5,519.3,369,150.3,521,370.2,150.8
CRIMP1_158W_21N,21.428,-157.788,7/21/2007,9:16,534.6,2,14.25,377.2,2,13.56,1017.7,27.6,99.57,27.563,35.088,542.3,382.3,523.7,369.2,154.5,525.4,370.4,155
